name	Speckle	Interior_Act1	Interior_Act2	Interior_Act3	Interior_Repr1	Interior_Repr2	Near_Lm1	Near_Lm2	Lamina_Like	Lamina
A1	3.4266433673454157	2.260776693269623	-2.2402718983305214	-6.837365810135036	-3.439914459623119	-7.0530743965073395	-16.90012505310151	-17.209618495642548	-14.021476947831632	-18.043711845328186
A2	-1.6087289965475524	1.7261444439650844	2.5987230782260977	0.09603435112934908	0.244130052672938	0.3574680171046889	-3.2283276290788954	-8.621640412293049	-2.4367831266962923	-18.043711845328186
A3	-15.79294337050286	-5.29192345594337	0.41289921593036855	1.8608131553994047	-0.7749010457895933	0.3960409828720626	0.9319378325805059	-1.4447861228248726	-0.18077679741302174	-4.562311949918318
Quies	-15.79294337050286	-16.23203790660979	-3.6268695669710427	0.10646541421939765	-1.3675466241304897	-1.098583874651232	1.080000472731568	1.156305998971404	0.5626688977747526	-0.5323845826021061
B1	-1.0773460007766016	1.2062753501112167	0.2494509858883491	-2.085229129202308	2.277633843652717	2.346036941771827	-0.2595942298021308	-1.4746829694922923	-1.2672502187345691	-4.029739614378624
Inactive	-15.79294337050286	-16.23203790660979	-9.204398707102563	-3.6776676388455654	-1.8388169689428735	-7.6391725663618635	-1.4607332888460627	0.4076657678958785	-0.5660476662928713	1.4177706264614112
B4	0.7644031902281597	0.5883405667057545	-0.9281056202973775	-3.023146603992123	2.7818680692917215	-0.677833882253489	-0.6102557559366655	-4.352532150427814	4.3079070867282745	-3.9237045273687974
